timestamp,open,high,low,close,volume,asset,asset_class,frequency,source_file
2016-02-26 14:30:00+00:00,108.7,109.45,108.4,108.86,2810254,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2016-02-26 14:45:00+00:00,108.87,109.2,108.63,108.9,1665932,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2016-02-26 15:00:00+00:00,108.92,109.06,108.3,108.6,1824909,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2016-02-26 15:15:00+00:00,108.6,108.7,108.26,108.45,939455,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2016-02-26 15:30:00+00:00,108.45,109.01,108.39,108.9,1056288,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2016-02-26 15:45:00+00:00,108.9,108.94,108.52,108.71,771137,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2016-02-26 16:00:00+00:00,108.72,108.82,108.39,108.51,823460,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2016-02-26 16:15:00+00:00,108.52,108.67,108.33,108.35,689124,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2016-02-26 16:30:00+00:00,108.35,108.4,108.01,108.01,974203,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2016-02-26 16:45:00+00:00,108.01,108.21,107.86,107.89,722828,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2016-02-26 17:00:00+00:00,107.9,107.92,107.24,107.43,1837615,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2016-02-26 17:15:00+00:00,107.44,107.63,107.35,107.5,706962,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2016-02-26 17:30:00+00:00,107.51,107.63,107.22,107.23,688960,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2016-02-26 17:45:00+00:00,107.23,107.87,107.16,107.66,819269,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2016-02-26 18:00:00+00:00,107.64,108.04,107.58,107.7,634248,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
