timestamp,open,high,low,close,volume,asset,asset_class,frequency,source_file
2016-02-26 14:30:00+00:00,117.43,117.72,117.26,117.59,505428,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 14:45:00+00:00,117.58,117.64,117.28,117.33,445834,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 15:00:00+00:00,117.33,117.41,116.96,117.08,697380,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 15:15:00+00:00,117.09,117.42,116.96,117.3,453863,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 15:30:00+00:00,117.29,117.31,116.74,116.83,523206,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 15:45:00+00:00,116.82,116.84,116.33,116.38,665543,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 16:00:00+00:00,116.39,116.39,115.86,116.25,1212706,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 16:15:00+00:00,116.24,116.49,116.16,116.41,313282,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 16:30:00+00:00,116.4,116.51,116.28,116.45,240798,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 16:45:00+00:00,116.44,116.6,116.29,116.55,242406,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 17:00:00+00:00,116.56,116.72,116.53,116.66,251184,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 17:15:00+00:00,116.66,116.66,116.49,116.6,261696,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 17:30:00+00:00,116.59,116.9,116.59,116.8,887762,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 17:45:00+00:00,116.8,116.85,116.66,116.66,209808,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 18:00:00+00:00,116.67,116.74,116.61,116.72,287554,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 18:15:00+00:00,116.74,116.75,116.61,116.68,133617,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 18:30:00+00:00,116.69,116.86,116.68,116.82,142362,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 18:45:00+00:00,116.81,117.05,116.76,116.85,196405,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 19:00:00+00:00,116.86,116.92,116.82,116.87,243995,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
2016-02-26 19:15:00+00:00,116.86,117.02,116.84,117.0,278324,GLD,commodities,15min,15min/commodities/COMMODITIES_GLD_15m.csv
