timestamp,open,high,low,close,volume,asset,asset_class,frequency,source_file
2020-08-11 13:30:00+00:00,260.2,262.3,257.38,261.25,1580664,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 13:45:00+00:00,261.21,262.23,260.2,261.24,1104939,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 14:00:00+00:00,261.18,261.23,258.49,260.03,963435,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 14:15:00+00:00,260.0,262.89,259.51,262.55,1039759,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 14:30:00+00:00,262.55,264.67,261.28,264.4,1403711,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 14:45:00+00:00,264.37,264.47,262.1,263.96,1040373,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 15:00:00+00:00,263.94,265.92,263.94,265.61,1276428,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 15:15:00+00:00,265.6,265.65,264.67,264.99,811256,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 15:30:00+00:00,264.99,265.09,264.12,264.67,509098,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 15:45:00+00:00,264.68,264.73,263.21,263.83,584569,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 16:00:00+00:00,263.88,264.72,262.91,264.61,699778,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 16:15:00+00:00,264.56,265.59,264.49,264.69,616770,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 16:30:00+00:00,264.69,265.08,264.35,264.99,429075,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 16:45:00+00:00,265.02,265.4,264.16,264.59,354426,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 17:00:00+00:00,264.58,264.99,264.13,264.13,231632,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 17:15:00+00:00,264.15,265.09,263.89,264.65,345003,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 17:30:00+00:00,264.62,264.76,263.73,263.86,337027,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 17:45:00+00:00,263.83,264.07,263.09,263.78,369427,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 18:00:00+00:00,263.82,264.17,262.36,262.45,387036,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 18:15:00+00:00,262.45,262.61,260.0,260.23,859777,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 18:30:00+00:00,260.23,260.74,259.51,260.55,817434,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 18:45:00+00:00,260.53,261.47,260.19,261.36,535766,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 19:00:00+00:00,261.37,261.39,259.74,259.83,581295,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 19:15:00+00:00,259.82,259.98,257.6,259.4,1033692,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 19:30:00+00:00,259.38,259.38,257.29,257.43,944595,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-11 19:45:00+00:00,257.41,257.41,255.13,256.11,2551178,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 13:30:00+00:00,258.95,261.82,258.11,260.66,1559143,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 13:45:00+00:00,260.66,262.44,260.27,261.8,1094413,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 14:00:00+00:00,261.8,263.09,261.31,263.05,1219011,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 14:15:00+00:00,263.05,263.9,261.81,261.89,1182426,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 14:30:00+00:00,261.87,262.49,260.9,261.19,884017,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 14:45:00+00:00,261.18,262.74,260.77,262.27,839793,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 15:00:00+00:00,262.29,262.67,261.7,261.87,438871,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 15:15:00+00:00,261.93,262.32,261.24,261.59,376077,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 15:30:00+00:00,261.61,262.16,260.6,261.44,540377,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 15:45:00+00:00,261.47,262.08,260.93,261.44,481171,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 16:00:00+00:00,261.46,262.13,261.08,261.61,375593,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 16:15:00+00:00,261.61,261.78,260.8,260.99,437078,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 16:30:00+00:00,260.98,261.11,259.92,259.98,320806,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 16:45:00+00:00,259.98,260.44,259.44,260.1,468172,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 17:00:00+00:00,260.09,260.99,260.05,260.84,327966,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 17:15:00+00:00,260.88,260.97,260.17,260.68,333539,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 17:30:00+00:00,260.65,260.99,260.38,260.89,292561,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 17:45:00+00:00,260.89,261.9,260.76,261.68,471167,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 18:00:00+00:00,261.67,261.79,261.08,261.25,337486,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 18:15:00+00:00,261.28,262.02,261.1,261.79,399817,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 18:30:00+00:00,261.78,262.0,260.46,260.48,393328,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 18:45:00+00:00,260.47,260.92,260.22,260.73,356480,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 19:00:00+00:00,260.74,261.28,260.62,261.11,332482,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 19:15:00+00:00,261.1,261.59,260.69,260.81,409470,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 19:30:00+00:00,260.83,260.96,259.63,260.47,589493,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-12 19:45:00+00:00,260.48,261.33,259.55,259.82,752575,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 13:30:00+00:00,261.55,265.16,260.22,265.05,1617214,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 13:45:00+00:00,265.06,265.08,262.88,264.3,1295921,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 14:00:00+00:00,264.34,264.34,262.35,262.83,607720,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 14:15:00+00:00,262.87,263.85,262.12,263.81,697309,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 14:30:00+00:00,263.77,264.4,263.48,263.79,601142,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 14:45:00+00:00,263.79,264.5,263.69,264.25,441357,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 15:00:00+00:00,264.25,264.43,263.94,264.09,297831,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 15:15:00+00:00,264.1,264.2,263.0,263.13,406406,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 15:30:00+00:00,263.13,263.32,262.14,262.32,570021,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 15:45:00+00:00,262.32,262.87,262.05,262.19,276415,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 16:00:00+00:00,262.16,263.32,262.16,263.05,494697,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 16:15:00+00:00,263.04,263.15,262.62,262.81,174901,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 16:30:00+00:00,262.8,263.2,262.71,263.05,189568,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 16:45:00+00:00,263.04,263.34,262.39,262.78,281746,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 17:00:00+00:00,262.77,262.83,261.83,262.13,260309,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 17:15:00+00:00,262.1,262.1,261.01,261.32,315697,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 17:30:00+00:00,261.31,261.57,260.56,261.11,307382,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 17:45:00+00:00,261.09,261.86,261.03,261.36,386765,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 18:00:00+00:00,261.37,261.51,260.54,260.85,402266,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 18:15:00+00:00,260.85,261.05,260.0,260.59,474719,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 18:30:00+00:00,260.58,261.07,260.11,260.23,327599,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 18:45:00+00:00,260.29,260.92,259.57,260.1,413984,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 19:00:00+00:00,260.13,260.42,259.66,260.2,430549,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 19:15:00+00:00,260.18,261.73,260.07,261.57,480857,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 19:30:00+00:00,261.58,261.66,260.74,261.16,351239,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-13 19:45:00+00:00,261.13,261.54,260.85,261.3,617907,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-14 13:30:00+00:00,262.35,262.65,261.06,262.54,771375,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-14 13:45:00+00:00,262.51,262.58,260.08,261.36,779820,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-14 14:00:00+00:00,261.32,261.92,259.91,260.03,512204,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-14 14:15:00+00:00,260.08,260.54,259.08,259.28,646948,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-14 14:30:00+00:00,259.24,260.05,259.02,259.67,336476,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-14 14:45:00+00:00,259.7,260.23,258.94,259.31,326608,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-14 15:00:00+00:00,259.26,259.75,258.68,259.53,301809,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
2020-08-14 15:15:00+00:00,259.57,260.07,259.13,259.99,303383,META,equities,15min,15min/equities/META_15mins_2016-02-26_2026-03-01.csv
